"groups_pas","ST07","ST08","ST09","ST10","ST12","ST13","ST14","ST15","ST16","ST17","ST18","ST18-2","soundspeed","synced_time"
0,NA,2841319.435521,2841319.47980636,2841319.46182404,NA,2841319.50394059,2841319.45368811,2841319.38753282,2841319.42349081,2841319.44751044,2841319.41978739,2841319.43330534,1460.24527520577,"2015-11-08 07:48:43.820917760"
0,NA,2841946.256077,2841946.29979245,2841946.28192617,NA,NA,2841946.27431201,2841946.20826752,2841946.24421856,2841946.2681903,2841946.2405182,2841946.25399158,1460.24527520577,"2015-11-08 07:59:10.641652480"
0,NA,2842537.041723,2842537.08469546,2842537.06503544,NA,2842537.10524084,2842537.05981674,2842536.9938099,2842537.02961516,2842537.0535931,2842537.02602154,2842537.03947838,1460.24527520577,"2015-11-08 08:09:01.427194880"
0,NA,2843175.238294,2843175.28296654,2843175.2630088,NA,NA,2843175.25649567,2843175.1903525,2843175.22620016,2843175.25011223,2843175.22267026,2843175.23600194,1460.24527520577,"2015-11-08 08:19:39.623737600"
0,NA,2843788.493772,2843788.53764825,2843788.51746464,NA,2843788.55832322,2843788.51191334,2843788.44591686,2843788.48171802,2843788.50550189,2843788.47811605,2843788.49145606,1460.33254376439,"2015-11-08 08:29:52.879301888"
0,NA,2844352.201061,2844352.244944,2844352.22478046,NA,2844352.26650048,2844352.21930451,2844352.1531147,2844352.18909326,2844352.21302365,2844352.18544917,2844352.19893816,1460.33254376439,"2015-11-08 08:39:16.586499584"
0,NA,2844935.898222,2844935.94021011,2844935.92277103,NA,NA,2844935.91626316,2844935.85037643,2844935.88614288,2844935.91008816,2844935.8824634,2844935.89599681,1460.33254376439,"2015-11-08 08:49:00.283761408"
0,NA,2845559.892325,2845559.93600507,2845559.91660513,NA,NA,2845559.91034879,2845559.84435889,2845559.88023299,2845559.90413113,2845559.87653692,2845559.88997593,1460.33254376439,"2015-11-08 08:59:24.277743872"
0,NA,2846145.078462,2846145.12311876,2846145.10157755,NA,2846145.14806771,2846145.09657576,2846145.03059502,2846145.06645147,2846145.09036192,2846145.06282751,2846145.07635507,1460.33254376439,"2015-11-08 09:09:09.463980032"
0,NA,2846772.329312,2846772.3719969,2846772.35377439,NA,NA,2846772.34759103,2846772.28132224,2846772.31737339,2846772.3412306,2846772.31364824,2846772.3271129,1460.33254376439,"2015-11-08 09:19:36.714707200"
0,NA,NA,NA,NA,NA,2847363.51505326,NA,NA,NA,NA,NA,NA,1460.33254376439,"2015-11-08 09:29:27.948438272"
0,NA,2848002.952501,2848002.99642822,2848002.97273843,NA,2848003.01947231,2848002.97063856,2848002.90458,2848002.94082733,2848002.96431388,2848002.93676806,2848002.95029716,1460.33254376439,"2015-11-08 09:40:07.337965056"
0,NA,2848619.076933,2848619.11931621,2848619.10016186,NA,2848619.14912736,2848619.09509503,2848619.02879404,2848619.06478804,2848619.08873654,2848619.06116369,2848619.07455855,1460.33254376439,"2015-11-08 09:50:23.462179072"
0,2849188.56078191,2849188.433429,2849188.47241397,NA,NA,NA,2849188.45176444,2849188.38549759,2849188.42134661,2849188.4452275,2849188.41770408,2849188.43119215,1460.33254376439,"2015-11-08 09:59:52.818882560"
0,NA,2849783.490405,2849783.53157247,NA,NA,NA,2849783.50867734,2849783.442467,2849783.47845814,2849783.50223138,2849783.47483392,2849783.4883719,1460.33254376439,"2015-11-08 10:09:47.875852032"
0,2850430.53152746,2850430.402733,2850430.44613856,NA,NA,NA,2850430.42076724,2850430.35466303,2850430.39066319,2850430.41445003,2850430.38703877,2850430.40055233,1460.33254376439,"2015-11-08 10:20:34.788048128"
0,NA,2851060.86243,2851060.90630569,NA,NA,NA,2851060.88041333,2851060.81433584,2851060.85022001,2851060.87404461,2851060.84660357,2851060.85999722,1460.33254376439,"2015-11-08 10:31:05.247720960"
0,NA,2851659.281051,2851659.32564453,2851659.3032331,NA,2851659.35040741,2851659.29925292,2851659.23294895,2851659.26895992,2851659.29277096,2851659.26527855,2851659.27880578,1460.33254376439,"2015-11-08 10:41:03.666333952"
0,NA,2852312.186282,2852312.23049413,2852312.21483913,NA,NA,2852312.20441298,2852312.13824373,2852312.17423785,2852312.19795222,2852312.17048574,2852312.18416067,1460.33254376439,"2015-11-08 10:51:56.571628800"
0,NA,2852955.009077,2852955.05301148,NA,NA,NA,2852955.02739134,2852954.96090804,2852954.99723066,2852955.02076442,2852954.99335212,2852955.00708587,1460.33254376439,"2015-11-08 11:02:39.394292992"
0,NA,2853577.111911,2853577.15438671,NA,NA,NA,2853577.13011915,2853577.06382165,2853577.10006523,2853577.12364889,2853577.09624799,2853577.11011804,1460.33254376439,"2015-11-08 11:13:01.497206528"
0,NA,2854158.615908,2854158.66154581,NA,NA,NA,2854158.63442496,2854158.56791961,2854158.60426537,2854158.62786083,2854158.60048923,2854158.61408059,1460.33254376439,"2015-11-08 11:22:43.001304576"
0,NA,2854778.40638,2854778.4483064,2854778.43400897,NA,2854778.47335194,2854778.42470245,2854778.35807196,2854778.3943487,2854778.41809868,2854778.39062106,2854778.40440329,1460.33254376439,"2015-11-08 11:33:02.791457024"
0,NA,2855355.055256,2855355.10334242,2855355.08127858,NA,2855355.12158453,2855355.07381449,2855355.00725157,2855355.0435528,2855355.06712182,2855355.03983786,2855355.05334719,1460.33254376439,"2015-11-08 11:42:39.440636672"
0,NA,2855965.431782,2855965.47394717,2855965.45686711,NA,2855965.49740048,2855965.45059642,2855965.38366319,2855965.41983646,2855965.44347327,2855965.41621788,2855965.42984861,1460.33254376439,"2015-11-08 11:52:49.817048320"
0,NA,2856523.951955,2856523.99454583,NA,NA,2856524.01822535,2856523.97040038,2856523.90394817,2856523.94012577,2856523.96381076,2856523.93642219,2856523.94988584,1460.33254376439,"2015-11-08 12:02:08.337333248"
0,2857097.12772193,2857096.99859,2857097.04101396,NA,NA,2857097.06515558,2857097.0168899,2857096.95028896,2857096.98660451,2857097.01041556,2857096.98289521,2857096.99645862,1460.33254376439,"2015-11-08 12:11:41.383673856"
0,NA,2857699.936637,2857699.98139076,NA,NA,2857700.00207479,2857699.95513265,2857699.88842512,2857699.92474625,2857699.94853686,2857699.92119166,2857699.93462966,1460.33254376439,"2015-11-08 12:21:44.321810176"
0,NA,2858362.232914,2858362.27629536,2858362.25482282,NA,NA,2858362.25118976,2858362.18466119,2858362.22102225,2858362.24460139,2858362.21724173,2858362.2307268,1460.41976241356,"2015-11-08 12:32:46.618046208"
0,2859023.99067416,2859023.861902,2859023.90572645,2859023.88793013,NA,2859023.92720611,2859023.8803618,2859023.81380845,2859023.85001228,2859023.87378193,2859023.84640139,2859023.8598538,1460.41976241356,"2015-11-08 12:43:48.247193344"
0,2859683.88093692,2859683.752419,2859683.79592159,NA,NA,2859683.81897799,2859683.77087058,2859683.70418429,2859683.74043957,2859683.76430183,2859683.73688731,2859683.75032843,1460.41976241356,"2015-11-08 12:54:48.137569280"
0,2860340.50286015,2860340.374888,2860340.41953517,NA,NA,2860340.44104013,2860340.39335084,2860340.32651625,2860340.36283634,2860340.38659556,2860340.35932544,2860340.3727717,1460.41976241356,"2015-11-08 13:05:44.759901184"
0,NA,2860991.041655,2860991.08636497,2860991.06265207,NA,2860991.10836383,2860991.06026011,2860990.99354829,2860991.02976096,2860991.05352499,2860991.02605745,2860991.03962072,1460.41976241356,"2015-11-08 13:16:35.426933248"
0,NA,2861629.573221,2861629.61733518,NA,NA,2861629.6413172,2861629.59173232,2861629.5247846,2861629.56114406,2861629.58493205,2861629.55748212,2861629.57096759,1460.50693117299,"2015-11-08 13:27:13.958169600"
0,NA,2862243.207693,2862243.24971717,NA,NA,2862243.27524716,2862243.22634323,2862243.15953972,2862243.19575886,2862243.21960879,2862243.19220329,2862243.20571917,1460.50693117299,"2015-11-08 13:37:27.592924672"
0,NA,2862807.795867,2862807.83989089,2862807.81737718,NA,NA,2862807.81451663,2862807.74762322,2862807.78392058,2862807.80770484,2862807.78020475,2862807.79396861,1460.50693117299,"2015-11-08 13:46:52.181008128"
0,NA,2863393.85759,2863393.90157824,NA,NA,2863393.92378952,2863393.87622481,2863393.80934307,2863393.84562367,2863393.86951099,2863393.84196365,2863393.85556012,1460.50693117299,"2015-11-08 13:56:38.242728192"
0,NA,2864022.490917,2864022.53481042,NA,NA,2864022.55741359,2864022.50961146,2864022.44274676,2864022.47901922,2864022.50284356,2864022.47534408,2864022.48894428,1460.50693117299,"2015-11-08 14:07:06.876131840"
0,NA,2864616.990002,2864617.03248867,NA,NA,NA,2864617.0084372,2864616.94162455,2864616.9780442,2864617.00175676,2864616.97426786,2864616.98788275,1460.50693117299,"2015-11-08 14:17:01.375009536"
0,NA,2865262.480353,2865262.52229487,NA,NA,NA,2865262.49875888,2865262.43194319,2865262.46818083,2865262.49210371,2865262.464579,2865262.47817433,1460.76813830967,"2015-11-08 14:27:46.865328128"
0,NA,2865890.156296,NA,NA,NA,NA,2865890.17466649,2865890.10776313,2865890.14419823,2865890.16805814,2865890.14057257,2865890.15416062,1460.76813830967,"2015-11-08 14:38:14.541148160"
0,NA,2866482.29052,2866482.33482177,NA,NA,2866482.35639632,2866482.30904394,2866482.24218067,2866482.27847291,2866482.30242369,2866482.27493252,2866482.28842915,1460.76813830967,"2015-11-08 14:48:06.675565568"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460.76813830967,"2015-11-08 14:53:24.433384960"
0,NA,2867123.623139,2867123.66548494,NA,NA,NA,2867123.64145503,2867123.57466969,2867123.6110991,2867123.63486553,2867123.60740793,2867123.62089183,1460.76813830967,"2015-11-08 14:58:48.008054784"
0,NA,2867742.749122,2867742.79155951,NA,NA,NA,2867742.76764829,2867742.70093258,2867742.73729913,2867742.76111527,2867742.73343761,2867742.74692238,1460.76813830967,"2015-11-08 15:09:07.134317568"
0,NA,2868318.04952,2868318.09373462,NA,NA,NA,2868318.06808992,2868318.00133402,2868318.03753187,2868318.0616658,2868318.03396495,2868318.04737751,1460.76813830967,"2015-11-08 15:18:42.434718976"
0,NA,2868925.186199,2868925.22954135,NA,NA,NA,2868925.20474217,2868925.13800011,2868925.17428637,2868925.19838912,2868925.17048446,2868925.18411236,1460.94202731304,"2015-11-08 15:28:49.571385088"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460.94202731304,"2015-11-08 15:43:24.433384960"
0,NA,2870613.302512,2870613.34584267,2870613.32547913,NA,2870613.37538795,2870613.3210858,2870613.25424165,2870613.29048945,2870613.31440382,2870613.28686792,2870613.30043635,1460.94202731304,"2015-11-08 15:56:57.687626752"
0,NA,2871223.288744,2871223.33374745,2871223.31057154,NA,2871223.35672004,2871223.30727671,2871223.24055862,2871223.27678064,2871223.30076084,2871223.273142,2871223.28664045,1460.94202731304,"2015-11-08 16:07:07.673943552"
0,NA,2871779.892448,2871779.93660336,NA,NA,2871779.96010143,2871779.91092431,2871779.84417557,2871779.88041033,2871779.90443876,2871779.87686691,2871779.8904184,1460.94202731304,"2015-11-08 16:16:24.277560576"
0,NA,2872349.637638,2872349.68207478,NA,NA,NA,2872349.65618624,2872349.58927082,2872349.62555922,2872349.64981543,2872349.62198165,2872349.63567606,1461.02889714748,"2015-11-08 16:25:54.022655744"
0,NA,2872945.5186,2872945.56189375,2872945.54956643,NA,2872945.58384162,2872945.53708281,2872945.47032575,2872945.50665003,2872945.5307957,2872945.50318026,2872945.51660233,1461.02889714748,"2015-11-08 16:35:49.903710720"
0,2873594.64278865,2873594.515395,2873594.55737057,NA,NA,NA,2873594.53392874,2873594.46718474,2873594.50330704,2873594.52756097,2873594.49993212,2873594.51334966,1461.02889714748,"2015-11-08 16:46:38.900569856"
0,NA,2874229.217423,2874229.26126967,NA,NA,2874229.2865749,2874229.23598522,2874229.1691858,2874229.2053679,2874229.22945272,2874229.20191184,2874229.21542305,1461.02889714748,"2015-11-08 16:57:13.602570752"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.02889714748,"2015-11-08 17:03:24.433384960"
0,NA,2875386.058318,2875386.10138141,2875386.08182816,NA,NA,2875386.07703453,2875386.01018292,2875386.04649067,2875386.0705099,2875386.04276489,2875386.05639813,1461.02889714748,"2015-11-08 17:16:30.443567872"
0,2875942.83085427,2875942.701321,2875942.74452996,NA,NA,NA,2875942.71988042,2875942.6532997,2875942.68941634,2875942.71348636,2875942.68579,2875942.6993356,1461.11571723,"2015-11-08 17:25:47.086684672"
0,NA,2876512.50091,2876512.54330051,2876512.52487084,NA,NA,2876512.51904167,2876512.45229378,2876512.48856149,2876512.51256158,2876512.48480413,2876512.49845727,1461.11571723,"2015-11-08 17:35:16.885678848"
0,NA,2877108.471271,2877108.51501302,NA,NA,NA,2877108.48973656,2877108.42304652,2877108.45914786,2877108.48343841,2877108.45560232,2877108.46904994,1461.11571723,"2015-11-08 17:45:12.856431616"
0,NA,2877757.259169,2877757.3027955,2877757.28237429,NA,NA,2877757.27758781,2877757.21100942,2877757.2472068,2877757.27120834,2877757.24355822,2877757.25708279,1461.11571723,"2015-11-08 17:56:01.644394496"
0,NA,2878391.592203,2878391.63620562,NA,NA,2878391.65772252,2878391.61075256,2878391.54411545,2878391.58017524,2878391.60430885,2878391.57654427,2878391.59006929,1461.11571723,"2015-11-08 18:06:35.977500416"
0,NA,2878996.901911,2878996.94607633,2878996.92443509,NA,2878996.96578137,2878996.92054524,2878996.8540108,2878996.89006272,2878996.91427259,2878996.88639342,2878996.90004461,1461.11571723,"2015-11-08 18:16:41.287395840"
0,NA,2879544.177168,2879544.2215695,NA,NA,2879544.24371744,2879544.19559474,2879544.1291848,2879544.16518723,2879544.18916284,2879544.16156846,2879544.1750788,1461.11571723,"2015-11-08 18:25:48.562569728"
0,NA,2880095.212363,2880095.25772429,2880095.23499661,NA,NA,2880095.23076194,2880095.16419546,2880095.20033252,2880095.22446687,2880095.19668343,2880095.21025192,1461.11571723,"2015-11-08 18:34:59.597580544"
0,NA,2880653.657537,2880653.70200847,2880653.68057232,NA,2880653.72668307,2880653.67596949,2880653.60958145,2880653.64562026,2880653.66970153,2880653.64198111,2880653.65559941,1461.11571723,"2015-11-08 18:44:18.042966528"
0,NA,2881227.683856,2881227.72792231,2881227.70667209,NA,2881227.74729312,2881227.70243984,2881227.63600388,2881227.67197566,2881227.6961802,2881227.66843051,2881227.6819845,1461.11571723,"2015-11-08 18:53:52.069388800"
0,NA,2881832.585671,2881832.62980763,2881832.60762197,NA,2881832.64926376,2881832.60394168,2881832.53750628,2881832.57367224,2881832.597653,2881832.56988733,2881832.58355551,1461.11571723,"2015-11-08 19:03:56.970891264"
0,NA,2882378.894744,2882378.93893572,2882378.91623446,NA,2882378.95862524,2882378.91331222,2882378.84679656,2882378.88291893,2882378.90696452,2882378.87917929,2882378.89278459,1461.11571723,"2015-11-08 19:13:03.280181504"
0,NA,2882928.003171,2882928.04566084,2882928.02571579,NA,2882928.0710115,2882928.02162229,2882927.95523882,2882927.9913066,2882928.01541315,2882927.98772684,2882928.00116555,1461.11571723,"2015-11-08 19:22:12.388623872"
0,NA,2883483.141199,NA,2883483.16352976,NA,NA,2883483.15980247,2883483.09338092,2883483.12946595,2883483.15342386,2883483.12567799,2883483.13934878,1461.02889714748,"2015-11-08 19:31:27.526765824"
0,NA,2884050.025635,2884050.07454265,2884050.04571002,NA,NA,2884050.04382677,2884049.97742382,2884050.01357543,2884050.03756584,2884050.00974329,2884050.02333897,1461.02889714748,"2015-11-08 19:40:54.410808832"
0,2884640.39609278,2884640.266089,2884640.31126483,2884640.28922487,NA,2884640.33280541,2884640.28474625,2884640.21827338,2884640.25438593,2884640.27827337,2884640.25053569,2884640.26424553,1461.02889714748,"2015-11-08 19:50:44.651658496"
0,NA,2885278.04566699,2885278.09054794,2885278.06890282,NA,2885278.11338286,2885278.0642372,2885277.99802097,2885278.03388414,2885278.05789475,2885278.03037052,2885278.04387171,1461.02889714748,"2015-11-08 20:01:22.431406080"
0,NA,2885890.34806099,2885890.39256271,2885890.37176835,NA,2885890.41115314,2885890.36627869,2885890.30009864,2885890.33612515,2885890.36029829,2885890.33241325,2885890.34601627,1461.02889714748,"2015-11-08 20:11:34.733483520"
0,NA,2886452.08378099,2886452.12692664,2886452.10780699,NA,2886452.14509633,2886452.10221527,2886452.03592832,2886452.07194531,2886452.095858,2886452.06816107,2886452.08179156,1461.02889714748,"2015-11-08 20:20:56.469313280"
0,NA,2887032.47269699,2887032.52080831,NA,NA,2887032.54203234,2887032.49124821,2887032.42484434,2887032.46076696,2887032.48499179,2887032.45731189,2887032.47065891,1461.02889714748,"2015-11-08 20:30:36.858229248"
0,NA,2887650.38019899,2887650.42511837,2887650.40173675,NA,2887650.44664911,2887650.39866885,2887650.33232696,2887650.36839031,2887650.39256765,2887650.36496531,2887650.37820985,1461.02889714748,"2015-11-08 20:40:54.765711872"
0,NA,NA,NA,2888223.49514674,NA,NA,NA,2888223.42666556,2888223.46256818,NA,NA,NA,1461.02889714748,"2015-11-08 20:50:27.860050688"
0,2888826.08473486,2888825.95258899,2888825.99694111,2888825.97332396,NA,2888826.01922039,2888825.97101559,2888825.90460866,2888825.94062053,2888825.96469573,2888825.93693375,2888825.95060027,1461.02889714748,"2015-11-08 21:00:30.337993728"
0,NA,2889487.55627699,NA,2889487.58083158,NA,NA,2889487.57469015,2889487.50845467,2889487.54451159,2889487.56837281,2889487.54049188,2889487.55423419,1461.02889714748,"2015-11-08 21:11:31.941839616"
0,NA,2890147.144698,2890147.1879411,NA,NA,NA,2890147.16310843,2890147.09673438,2890147.13274713,2890147.15659661,2890147.12888365,2890147.14250133,1461.02889714748,"2015-11-08 21:22:31.530119424"
0,NA,2890803.465573,NA,2890803.48933035,NA,NA,2890803.48419718,2890803.41767024,2890803.45365121,2890803.47799452,2890803.45042679,2890803.46362477,1460.94202731304,"2015-11-08 21:33:27.851055360"
0,NA,2891452.81906099,2891452.86171158,NA,NA,2891452.88547234,2891452.83753775,2891452.77112258,2891452.80710517,2891452.83125172,2891452.80348152,2891452.81696247,1460.94202731304,"2015-11-08 21:44:17.204507648"
0,NA,2892087.983082,2892088.02719166,2892088.00658412,NA,NA,2892088.00158487,2892087.93521497,2892087.97116163,2892087.99513352,2892087.96746315,2892087.98113525,1460.94202731304,"2015-11-08 21:54:52.368600064"
0,NA,2892695.74815,NA,NA,NA,2892695.81391292,2892695.76662615,2892695.70026813,2892695.73640178,2892695.76014111,2892695.7325806,2892695.74605923,1460.94202731304,"2015-11-08 22:05:00.133653248"
0,NA,NA,NA,NA,NA,NA,NA,2893248.11165603,NA,NA,NA,NA,1460.94202731304,"2015-11-08 22:14:12.545041152"
0,NA,2893809.986442,2893810.03024051,NA,NA,2893810.05094982,2893810.00520083,2893809.93868357,2893809.97464374,2893809.99857273,2893809.97083117,2893809.9844716,1460.94202731304,"2015-11-08 22:23:34.372068608"
0,NA,2894389.939564,2894389.98303973,2894389.96491615,NA,NA,2894389.95814331,2894389.89180663,2894389.92787777,2894389.95181738,2894389.9239931,2894389.93765373,1460.94202731304,"2015-11-08 22:33:14.325191680"
0,NA,2895006.41529,NA,2895006.43953472,NA,NA,2895006.43389636,2895006.36751365,2895006.40363356,2895006.42732651,2895006.39967337,2895006.41343785,1460.94202731304,"2015-11-08 22:43:30.800898560"
0,NA,2895575.96738299,2895576.01208287,NA,NA,2895576.03628338,2895575.98576409,2895575.91951141,2895575.95548868,2895575.97930862,2895575.951802,2895575.96539081,1460.94202731304,"2015-11-08 22:53:00.352896512"
0,NA,2896172.08604099,2896172.13109214,2896172.108435,NA,NA,2896172.10455761,2896172.03816169,2896172.07437843,2896172.09838338,2896172.07050691,2896172.08420777,1460.94202731304,"2015-11-08 23:02:56.471546624"
0,NA,2896820.24714899,NA,2896820.27249471,NA,2896820.31488631,2896820.2656235,2896820.19913439,2896820.23545847,2896820.25926871,2896820.23158288,2896820.24516899,1460.94202731304,"2015-11-08 23:13:44.632519424"
0,NA,2897453.77849599,NA,2897453.80152034,NA,NA,2897453.79700684,2897453.73055431,2897453.76665086,2897453.79078779,2897453.76289281,2897453.77657067,1460.94202731304,"2015-11-08 23:24:18.163939328"
0,NA,2898057.71922699,2898057.76056245,NA,NA,NA,2898057.73773094,2898057.67137178,2898057.70737294,2898057.73138434,2898057.70367361,2898057.71725546,1460.94202731304,"2015-11-08 23:34:22.104756736"
0,NA,2898602.60982299,2898602.65384452,NA,NA,NA,2898602.62823351,2898602.56178632,2898602.59795536,2898602.6218307,2898602.59419586,2898602.60770984,1460.94202731304,"2015-11-08 23:43:26.995171328"
0,NA,2899149.01219299,2899149.05457122,NA,NA,2899149.09053356,2899149.03060341,2899148.96427433,2899149.00030461,2899149.02424165,2899148.99649332,2899149.01003941,1460.94202731304,"2015-11-08 23:52:33.397659392"
0,NA,2899698.56801299,NA,NA,NA,NA,2899698.58660492,2899698.5201092,2899698.55608653,2899698.57978169,2899698.55244098,2899698.56621621,1460.94202731304,"2015-11-09 00:01:42.953494272"
0,NA,2900254.62642599,NA,NA,NA,NA,2900254.64506664,2900254.57863476,2900254.61463081,2900254.63857275,2900254.61088483,2900254.62448619,1460.94202731304,"2015-11-09 00:10:59.012019712"
0,NA,2900823.40073099,2900823.44466652,NA,NA,2900823.4667542,2900823.41925169,2900823.35274577,2900823.38900285,2900823.41277287,2900823.38512716,2900823.398649,1460.94202731304,"2015-11-09 00:20:27.786130688"
0,NA,2901417.34512499,2901417.38675334,2901417.36643779,NA,2901417.41272201,2901417.36359231,2901417.2971328,2901417.33313851,2901417.35699813,2901417.32936751,2901417.3428992,1461.02889714748,"2015-11-09 00:30:21.730517760"
0,NA,2902062.44928299,2902062.49347303,NA,NA,NA,2902062.46772618,2902062.40145658,2902062.43738337,2902062.46135433,2902062.43349336,2902062.44731537,1461.02889714748,"2015-11-09 00:41:06.834841600"
0,NA,2902689.73213199,2902689.77664384,NA,NA,2902689.799862,2902689.75064491,2902689.68418171,2902689.72030774,2902689.74411827,2902689.71640387,2902689.73013028,1461.02889714748,"2015-11-09 00:51:34.117566720"
0,NA,2903281.45506299,2903281.50171563,NA,NA,NA,2903281.47363431,2903281.40710554,2903281.44319025,2903281.46699454,2903281.4393796,2903281.45313248,1461.02889714748,"2015-11-09 01:01:25.840490496"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.02889714748,"2015-11-09 01:13:24.433384960"
0,NA,2904538.23622499,NA,NA,NA,NA,2904538.25452448,2904538.18811802,2904538.22429108,2904538.24807128,2904538.22046419,2904538.23412662,1461.02889714748,"2015-11-09 01:22:22.621502976"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.02889714748,"2015-11-09 01:33:24.433384960"
0,NA,2905708.14430699,NA,NA,NA,NA,2905708.16289624,2905708.09639452,2905708.13284438,2905708.15623381,2905708.12883241,2905708.14244936,1461.02889714748,"2015-11-09 01:41:52.529779456"
0,NA,2906362.627911,2906362.67379469,NA,NA,2906362.69689789,2906362.64632625,2906362.57986096,2906362.61608831,2906362.63977686,2906362.61260833,2906362.62571905,1461.02889714748,"2015-11-09 01:52:47.013245952"
0,NA,2907008.277861,NA,NA,NA,NA,2907008.29634873,2907008.22997556,2907008.2659199,2907008.28992081,2907008.2623254,2907008.27566794,1461.02889714748,"2015-11-09 02:03:32.663360512"
0,NA,2907635.975303,NA,2907636.00412095,NA,NA,2907635.99325904,2907635.92689357,2907635.96293401,2907635.98687652,2907635.95932904,2907635.97298525,1461.02889714748,"2015-11-09 02:14:00.360278528"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.02889714748,"2015-11-09 02:23:24.433384960"
0,NA,2908868.957254,2908869.00258915,NA,NA,NA,2908868.97566579,2908868.90930761,2908868.94544085,2908868.96909833,2908868.9415902,2908868.95522253,1461.02889714748,"2015-11-09 02:34:33.342692608"
0,NA,2909487.447047,2909487.48988386,2909487.46845612,NA,2909487.51222034,2909487.46557562,2909487.39907992,2909487.43515137,2909487.45886427,2909487.43143978,2909487.44486711,1461.02889714748,"2015-11-09 02:44:51.832464896"
0,NA,2910060.854777,2910060.89742653,2910060.87566284,NA,NA,2910060.87326236,2910060.80691333,2910060.84292303,2910060.86676047,2910060.83920617,2910060.85283344,1461.02889714748,"2015-11-09 02:54:25.240298240"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.02889714748,"2015-11-09 03:03:24.433384960"
0,NA,2911209.25481,2911209.29795375,NA,NA,2911209.32025157,2911209.27320028,2911209.2067526,2911209.24283188,2911209.26671665,2911209.23901337,2911209.25252068,1461.02889714748,"2015-11-09 03:13:33.640137728"
0,NA,NA,NA,NA,NA,NA,NA,2911754.67635699,NA,NA,2911754.70782489,NA,1461.02889714748,"2015-11-09 03:22:39.109742080"
0,NA,2912302.400846,NA,NA,NA,NA,2912302.4194354,2912302.3530236,2912302.38911863,2912302.41273552,2912302.38519986,2912302.39853599,1461.02889714748,"2015-11-09 03:31:46.786408704"
0,NA,2912854.857918,2912854.90401072,NA,NA,NA,2912854.8762756,2912854.80990952,2912854.84593684,2912854.86981074,2912854.84209974,2912854.85576166,1461.02889714748,"2015-11-09 03:40:59.243294464"
0,NA,2913416.583739,2913416.63068095,2913416.60666566,NA,2913416.64939445,2913416.60221454,2913416.53574013,2913416.57175709,2913416.59567516,2913416.56805079,2913416.58154672,1461.02889714748,"2015-11-09 03:50:20.969125120"
0,NA,2913997.005354,2913997.04906816,NA,NA,NA,2913997.02374892,2913996.95735509,2913996.9933785,2913997.01721084,2913996.98960433,2913997.00313368,1461.02889714748,"2015-11-09 04:00:01.390739968"
0,NA,2914614.413064,NA,NA,NA,NA,2914614.43158308,2914614.36514586,2914614.40131131,2914614.42490207,2914614.39736831,2914614.41112288,1461.02889714748,"2015-11-09 04:10:18.798530816"
0,NA,2915186.064023,2915186.11141067,NA,NA,NA,2915186.08240798,2915186.01620896,2915186.05211947,2915186.07593969,2915186.0483606,2915186.06196061,1461.02889714748,"2015-11-09 04:19:50.449593856"
0,NA,2915785.835721,NA,NA,NA,NA,2915785.85432405,2915785.78779705,2915785.8239289,2915785.84763464,2915785.82020466,2915785.83383164,1461.02889714748,"2015-11-09 04:29:50.221181952"
0,NA,NA,NA,NA,NA,NA,2916442.2561145,2916442.18973095,2916442.22592989,2916442.24963505,2916442.22204627,2916442.23556444,1461.02889714748,"2015-11-09 04:40:46.623116032"
0,NA,2917091.399186,2917091.44107695,NA,NA,NA,2917091.41756169,2917091.35128744,2917091.38718455,2917091.41100084,2917091.38360301,2917091.39710537,1461.02889714748,"2015-11-09 04:51:35.784672512"
0,2917726.8154683,2917726.688005,2917726.73015982,2917726.71346358,NA,NA,2917726.70660843,2917726.64017789,2917726.67633556,2917726.69998407,2917726.67248095,2917726.68616983,1461.02889714748,"2015-11-09 05:02:11.073562880"
0,NA,2918334.408574,NA,NA,NA,NA,2918334.42685321,2918334.36053219,2918334.39667524,2918334.420498,2918334.39309846,2918334.4065874,1461.02889714748,"2015-11-09 05:12:18.793917184"
0,NA,2918886.704848,2918886.74446479,NA,NA,NA,2918886.72279694,2918886.65652127,2918886.69249626,2918886.71637826,2918886.68859747,2918886.70241657,1461.02889714748,"2015-11-09 05:21:31.089906176"
0,NA,2919448.464968,NA,NA,NA,NA,2919448.48343645,2919448.41705098,2919448.4532154,2919448.47694168,2919448.44914682,2919448.46299399,1461.02889714748,"2015-11-09 05:30:52.850436096"
0,NA,2920028.413491,2920028.45783989,2920028.4319013,NA,2920028.48049882,2920028.43208133,2920028.36567421,2920028.40174684,2920028.42539054,2920028.39780634,2920028.41147505,1461.02889714748,"2015-11-09 05:40:32.799059200"
